t,ax,ay,az,gx,gy,gz
38842244.0,0.0747,-0.0107,-1.1089,-0.027,-0.395,-4.661
38855244.0,0.1006,0.0249,-1.0854,-0.088,3.328,-1.792
38868244.0,0.0713,0.0034,-1.0874,0.034,3.572,0.893
38881244.0,0.0742,-0.001,-1.0942,0.34,15.474,0.954
38894244.0,0.2017,0.0103,-1.1958,-0.027,58.198,0.832
38907244.0,0.6206,-0.0122,-1.6016,2.293,91.768,0.283
38920244.0,-0.4023,0.0269,-0.7275,0.034,-37.566,0.71
38933244.0,0.123,-0.0034,-1.2939,0.645,13.155,0.527
38946244.0,-0.0312,0.022,-1.001,0.706,5.83,0.954
38959244.0,0.0098,0.0132,-1.0928,0.156,3.084,0.893
38972244.0,0.0024,0.0122,-1.0791,-0.149,1.07,0.71
38985244.0,0.0044,0.0117,-1.0669,-0.393,0.52,0.893
38998244.0,0.0044,0.0034,-1.0771,-0.21,0.032,0.649
39011244.0,-0.0029,0.0044,-1.0674,-0.515,-0.639,0.71
39024244.0,0.002,0.002,-1.0708,-0.21,-0.517,0.649
39037244.0,-0.002,0.0044,-1.0645,-0.21,-0.334,0.71
39050244.0,0.001,0.0049,-1.0752,-0.393,-0.151,0.527
39063244.0,-0.0015,0.0044,-1.0674,-0.027,-0.029,0.649
39076244.0,0.002,0.0049,-1.0659,0.095,-0.09,0.832
39089244.0,0.0024,0.0015,-1.0728,0.095,-0.212,0.649
39102244.0,0.0029,0.0068,-1.0654,0.279,-0.578,0.893
39115244.0,-0.0024,0.0029,-1.0679,0.034,-0.334,0.71
39128244.0,0.0015,0.0078,-1.0674,-0.088,-0.212,0.527
39141244.0,0.0,0.0049,-1.0615,-0.21,-0.395,0.588
39154244.0,-0.0044,0.0034,-1.0649,-0.332,-1.067,0.649
39167244.0,-0.0054,0.0049,-1.0669,-0.027,-0.945,0.405
39180244.0,-0.0039,0.0063,-1.0693,-0.271,-1.128,0.527
39193244.0,0.0044,0.0073,-1.0684,0.095,-1.372,0.405
39206244.0,0.0029,0.002,-1.0615,-0.149,-2.531,0.527
39219244.0,-0.0024,0.0073,-1.0605,-0.637,-2.531,0.649
39232244.0,-0.0015,0.0059,-1.0679,-0.637,-3.386,0.649
39245244.0,0.001,0.0059,-1.0635,-1.003,-5.827,0.954
39258244.0,-0.0122,0.0039,-1.043,-1.369,-12.297,0.405
39271244.0,-0.0269,0.0039,-1.043,-1.736,-55.998,0.222
39284245.0,-0.0205,0.0005,-1.0239,-1.003,-108.611,0.71
39297245.0,-0.082,0.0044,-0.9409,-2.163,-181.67,1.809
39310245.0,0.0264,0.0049,-0.9692,-1.919,-211.943,5.044
39323246.0,0.1055,0.0083,-1.0439,-0.393,-4.607,0.832
39336246.0,0.0884,0.0,-1.0386,0.34,-11.748,0.466
39349246.0,0.124,0.0024,-1.0747,0.095,-8.94,0.588
39362246.0,0.1113,0.0049,-1.0649,0.034,-11.687,0.344
39375246.0,0.1221,0.002,-1.0854,0.462,-14.739,0.466
39388246.0,0.1021,0.0,-1.0713,2.11,-24.565,0.344
39401246.0,0.1519,0.0088,-1.1084,1.316,-22.002,0.161
39414246.0,0.1392,0.0005,-1.106,1.011,-16.509,-0.449
39427246.0,0.1475,0.0078,-1.1069,-0.149,-8.879,-0.205
39440245.0,0.145,0.0034,-1.0957,-0.271,-6.316,0.1
39453245.0,0.1475,0.0034,-1.0967,-0.454,-4.057,0.039
39466245.0,0.1436,0.0015,-1.0986,-0.515,-2.104,0.405
39479245.0,0.1455,0.0015,-1.0933,-0.393,-0.945,0.344
39492245.0,0.144,0.002,-1.0923,-0.698,-0.029,0.283
39505245.0,0.1465,0.001,-1.0962,-0.332,0.337,0.405
39518245.0,0.145,0.001,-1.0933,-0.027,0.764,0.588
39531245.0,0.1445,0.0039,-1.0962,-0.149,1.131,0.649
39544245.0,0.1436,0.0078,-1.0942,-0.088,1.192,0.588
39557246.0,0.1436,0.0,-1.0957,-0.393,0.886,0.588
39570246.0,0.1455,0.002,-1.0894,0.218,1.07,0.344
39583246.0,0.145,0.0073,-1.0864,-0.088,0.948,0.588
39596246.0,0.1406,0.001,-1.0791,-0.21,0.886,0.71
39609246.0,0.144,0.0049,-1.0879,-0.088,0.398,0.466
39622246.0,0.144,0.001,-1.084,-0.027,0.52,0.588
39635246.0,0.1401,0.001,-1.0859,-0.088,0.337,0.649
39648246.0,0.1431,0.0063,-1.0845,-0.21,0.154,0.344
39661246.0,0.1401,0.0059,-1.0762,-0.21,-0.151,0.344
39674246.0,0.1372,-0.0005,-1.0869,-0.088,-0.517,0.405
39687246.0,0.1406,0.0024,-1.0806,-0.393,-0.639,0.405
39700246.0,0.1421,0.0073,-1.0806,-0.454,-0.7,0.344
39713246.0,0.1406,0.0049,-1.0845,-0.088,-0.395,0.527
39726246.0,0.1392,0.0068,-1.0898,-0.332,-0.761,0.405
39739246.0,0.1455,0.0059,-1.0845,-0.332,-0.517,0.344
39752246.0,0.1431,0.002,-1.0879,-0.332,-0.578,0.405
39765246.0,0.1445,0.0049,-1.0908,0.034,-0.273,0.405
39778246.0,0.1431,0.0024,-1.0879,-0.027,-0.334,0.344
39791246.0,0.1465,0.0049,-1.0908,-0.393,-0.151,0.771
39804246.0,0.147,0.0015,-1.0938,0.034,1.07,0.466
39817246.0,0.1416,0.0005,-1.0908,0.156,1.863,0.649
39830246.0,0.1484,0.0005,-1.0884,0.34,4.61,1.687
39843246.0,0.1289,0.0044,-1.0815,0.523,3.206,1.198
39856246.0,0.1646,0.0132,-1.1045,0.156,6.258,1.565
39869245.0,0.1489,0.022,-1.0757,-0.271,11.323,1.687
39882245.0,0.2124,0.0195,-1.1221,-0.149,43.306,2.541
39895244.0,0.0605,0.0122,-0.9722,-0.637,76.753,2.236
39908244.0,0.564,0.0088,-1.4434,0.095,149.385,0.832
39921244.0,0.2114,0.0132,-1.1416,0.095,151.643,0.405
39934244.0,-0.2954,0.0425,-0.7305,-0.881,111.299,0.954
39947244.0,-0.0405,0.0142,-1.02,-0.149,6.746,1.382
39960244.0,-0.0269,0.0083,-1.0283,-0.088,7.6,1.26
39973246.0,0.0103,0.0059,-1.0679,-0.271,1.741,1.321
39986246.0,0.0088,-0.0005,-1.0659,-0.088,1.131,0.771
39999246.0,0.0044,0.0015,-1.0684,0.218,0.581,0.649
40012246.0,0.0093,0.0073,-1.0532,0.034,0.154,0.832
40025246.0,0.0088,0.0034,-1.0635,0.034,-0.029,0.466
40038247.0,0.0098,0.0034,-1.0625,-0.149,-0.456,0.588
40051247.0,0.0063,0.0049,-1.061,-0.027,-0.7,0.527
40064247.0,0.0103,0.0059,-1.0605,-0.088,-1.494,0.588
40077247.0,0.0156,0.0054,-1.062,0.034,-2.043,0.649
40090247.0,0.0112,0.0034,-1.061,0.034,-1.86,0.405
40103245.0,0.0117,0.0127,-1.063,0.218,-1.616,0.588
40116247.0,0.0127,0.0073,-1.0586,0.279,-1.433,0.466
40129245.0,0.021,0.0063,-1.0713,-0.088,-1.311,0.527
40142246.0,0.0176,0.0098,-1.0654,0.156,-2.776,0.588
40155246.0,0.0161,0.0103,-1.064,0.156,-3.691,0.344
40168246.0,0.0127,0.0098,-1.0498,-0.149,-5.461,0.71
40181246.0,0.0059,0.0078,-1.0503,-0.149,-10.893,0.527
40194246.0,-0.0142,-0.0425,-1.0708,0.95,-8.33,-6.98
40207246.0,0.0303,0.0176,-1.0488,0.401,-12.602,-8.384
40220246.0,0.0244,0.0068,-1.0562,0.156,-20.049,-4.478
40233246.0,0.0181,0.0044,-1.0518,-0.149,-25.969,-4.539
40246246.0,0.0181,0.0127,-1.0278,-0.82,-47.759,-1.06
40259246.0,0.0649,0.0107,-1.0532,-1.675,-100.371,1.015
40272245.0,0.0674,0.0049,-1.0503,-1.186,-111.906,1.076
40285246.0,0.1885,-0.0059,-1.1343,-1.736,-110.014,1.321
40298246.0,0.2554,-0.001,-1.1631,0.218,-6.438,0.771
40311246.0,0.1089,-0.0269,-1.0835,0.645,-7.597,-1.731
40324244.0,0.0884,-0.0234,-1.0708,1.682,-6.01,-8.689
40337244.0,0.147,0.0181,-1.0425,1.438,-6.377,-11.192
40350246.0,0.0605,-0.0039,-1.0205,2.598,-11.076,-13.938
40363246.0,0.1357,0.0049,-1.0747,1.865,-10.344,-9.483
40376244.0,0.1455,0.0112,-1.0742,2.293,-6.133,-11.863
40389244.0,0.0967,-0.0132,-1.062,2.232,-3.63,-12.901
40402244.0,0.1807,0.0122,-1.0576,1.438,-2.165,-9.116
40415244.0,0.1455,0.0005,-1.0557,0.645,-1.189,-3.684
40428244.0,0.1616,-0.0024,-1.064,0.401,-0.273,-3.257
40441244.0,0.1548,0.0015,-1.0537,0.584,0.337,-2.219
40454244.0,0.1602,0.001,-1.0547,0.095,0.764,-0.816
40467244.0,0.1504,0.0049,-1.0532,-0.149,1.314,0.344
40480244.0,0.1421,0.0049,-1.062,-0.088,1.985,0.954
40493244.0,0.1553,0.0063,-1.082,-0.21,2.473,0.832
40506244.0,0.1367,0.0063,-1.0566,-0.21,1.741,0.71
40519244.0,0.1348,-0.0034,-1.0547,-0.149,1.619,0.832
40532244.0,0.1392,0.0029,-1.0596,-0.332,2.351,0.588
40545244.0,0.1406,0.0029,-1.0649,-0.21,3.572,0.71
40558244.0,0.1392,0.0024,-1.0674,-0.027,4.06,0.832
40571244.0,0.1553,0.0073,-1.0732,-0.393,11.995,1.015
40584244.0,0.1821,-0.001,-1.1094,-0.149,71.992,1.076
40597244.0,0.1201,0.0083,-1.0615,-0.149,89.326,1.26
40610244.0,0.3755,0.0049,-1.3276,0.095,126.131,0.527
40623244.0,0.3794,-0.0186,-1.3799,0.279,136.934,0.466
40636244.0,0.2168,-0.0156,-1.2959,0.34,135.408,-0.938
40649244.0,0.0098,0.0684,-1.0923,-0.271,17.061,6.264
40662244.0,0.0234,-0.0078,-1.0781,-0.271,6.258,11.819
40675244.0,0.0059,0.0073,-1.0586,-0.454,5.586,13.344
40688244.0,-0.0034,-0.0127,-1.0615,-0.393,2.046,11.025
40701245.0,0.021,-0.0474,-1.0688,-0.332,2.656,7.18
40714245.0,0.0063,-0.0063,-1.0679,-0.149,1.253,7.119
40727245.0,0.0122,-0.0176,-1.0654,-0.027,0.459,3.762
40740245.0,0.0063,-0.0054,-1.0679,-0.088,-0.761,1.137
40753246.0,0.0093,0.002,-1.0728,-0.149,-1.738,0.466
40766246.0,0.0088,0.0059,-1.0664,-0.088,-2.47,0.588
40779246.0,0.0063,0.0029,-1.0596,0.095,-3.264,0.222
40792246.0,0.0127,0.0044,-1.0649,0.156,-3.081,0.405
40805246.0,0.0151,0.0063,-1.0635,-0.149,-3.447,0.649
40818247.0,0.0137,0.0039,-1.0581,0.095,-3.264,0.466
40831246.0,0.0181,0.0015,-1.064,0.218,-3.325,0.466
40844246.0,0.0171,0.0044,-1.0698,0.095,-2.104,0.588
40857246.0,0.0127,0.0049,-1.0645,0.034,-2.226,0.649
40870246.0,0.0161,-0.001,-1.063,0.401,-1.067,0.649
40883246.0,0.0137,0.002,-1.0674,0.034,0.398,0.771
40896246.0,0.0127,0.0005,-1.0684,0.095,0.948,0.527
40909246.0,0.0176,0.001,-1.0693,0.279,2.351,0.771
40922246.0,0.0137,0.0024,-1.0605,0.401,1.741,0.771
40935246.0,0.0142,0.0015,-1.0605,0.034,0.642,0.832
40948246.0,0.0137,0.0024,-1.0654,0.034,0.154,0.466
40961246.0,0.0171,0.0015,-1.0674,-0.149,-0.212,0.649
40974246.0,0.0068,0.0024,-1.0527,0.584,0.215,0.71
40987246.0,0.0259,0.0039,-1.0791,0.34,-0.029,0.344
41000245.0,0.021,0.0039,-1.0732,0.645,1.802,0.527
41013246.0,0.019,0.0063,-1.0684,0.523,1.802,0.405
41026246.0,0.0171,0.0059,-1.064,0.767,2.473,0.344
41039246.0,0.0059,0.0034,-1.064,0.645,1.985,0.405
41052244.0,0.0103,0.0103,-1.0576,0.095,2.29,0.588
41065244.0,0.0093,0.019,-1.0479,-0.027,2.656,0.832
41078244.0,0.0107,0.0029,-1.0532,-0.576,1.558,0.405
41091244.0,0.0127,0.0093,-1.061,-1.43,0.948,0.71
41104244.0,0.0107,0.0088,-1.0669,-2.163,0.337,0.527
41117244.0,0.0083,0.0068,-1.0537,-4.177,0.154,-0.022
41130244.0,-0.0254,-0.0063,-1.0156,-2.59,-4.424,-2.158
41143244.0,0.1479,0.0034,-1.2183,-1.797,0.093,-4.844
41156244.0,0.0332,-0.0122,-1.0571,1.743,-1.677,-1.731
41169244.0,0.0186,-0.0195,-1.0698,0.767,0.154,0.71
41182244.0,0.0146,-0.0117,-1.0708,-0.027,0.154,0.71
41195244.0,0.0132,-0.0024,-1.0674,0.095,-0.517,0.71
41208244.0,0.0156,-0.001,-1.0688,0.095,-0.09,0.71
41221244.0,0.0146,0.0015,-1.064,-0.027,0.154,0.649
41234244.0,0.0142,0.0,-1.0596,-0.21,0.032,0.771
41247244.0,0.0137,0.0049,-1.0586,-0.088,-0.09,0.832
41260244.0,0.0107,0.002,-1.0645,-0.21,0.032,0.71
41273244.0,0.0107,0.002,-1.0591,-0.21,-0.395,0.71
41286244.0,0.0142,0.0054,-1.0605,0.034,-0.151,0.588
41299244.0,0.0112,-0.0005,-1.062,-0.088,-0.151,0.649
41312244.0,0.0142,0.002,-1.0566,-0.149,0.093,1.015
41325244.0,0.0103,0.0005,-1.0566,0.095,-0.212,0.649
41338244.0,0.0127,-0.0034,-1.0615,0.095,-0.09,0.832
41351244.0,0.0093,-0.001,-1.0635,-0.088,0.215,0.71
41364244.0,0.0137,0.0049,-1.063,-0.027,-0.09,0.71
41377244.0,0.0098,0.0034,-1.0601,0.095,-0.029,0.527
41390244.0,0.0132,0.0,-1.0674,-0.149,0.093,0.771
41403244.0,0.0117,0.0024,-1.0684,-0.149,-0.151,0.588
41416244.0,0.0073,0.0034,-1.0562,-0.271,0.032,0.71
41429244.0,0.0122,0.0054,-1.0645,0.034,0.032,0.649
41442244.0,0.0112,0.0024,-1.0601,0.095,0.032,0.832
41455244.0,0.0098,0.001,-1.0596,-0.149,0.032,0.588
41468244.0,0.0107,-0.001,-1.0586,-0.088,0.093,0.588
41481244.0,0.0107,-0.0015,-1.0576,-0.027,-0.029,0.71
41494244.0,0.0117,0.0005,-1.0625,-0.149,0.093,0.588
41507244.0,0.0142,0.0054,-1.0659,-0.149,0.032,0.588
41520244.0,0.0142,0.0049,-1.0581,-0.088,0.215,0.771
41533244.0,0.0146,0.0005,-1.0591,-0.21,-0.212,0.954
41546244.0,0.0142,0.0049,-1.0566,-0.149,-0.09,0.71
41559244.0,0.0107,0.0024,-1.0669,0.156,-0.029,0.588
41572244.0,0.0103,0.0054,-1.0605,0.095,0.093,0.527
41585244.0,0.0098,-0.0015,-1.0601,-0.21,0.093,0.893
41598244.0,0.0083,0.0049,-1.0581,0.034,0.093,0.71
41611244.0,0.0132,0.0015,-1.063,-0.088,0.154,0.588
41624244.0,0.0112,0.0029,-1.0649,-0.088,-0.151,0.771
41637244.0,0.0142,0.0029,-1.0601,0.034,-0.151,0.588
41650244.0,0.0127,0.0034,-1.0571,-0.027,-0.029,0.771
41663244.0,0.0122,0.0039,-1.0596,-0.21,0.032,0.649
41676244.0,0.0088,0.0024,-1.0625,0.095,-0.029,0.954
41689244.0,0.0142,0.0024,-1.0615,-0.027,0.215,0.649
41702244.0,0.0117,-0.0024,-1.0591,-0.027,0.032,0.771
41715244.0,0.0122,0.0049,-1.0615,-0.027,-0.212,0.954
41728244.0,0.0117,-0.0015,-1.0596,-0.271,-0.029,0.771
41741244.0,0.0122,0.0034,-1.0615,0.156,-0.029,0.588
41754244.0,0.0078,0.0029,-1.0601,-0.088,-0.029,0.649
41767244.0,0.0122,-0.0005,-1.061,0.034,-0.029,0.649
41780244.0,0.0132,0.001,-1.0591,-0.332,-0.029,0.71
41793244.0,0.0122,0.0029,-1.0645,-0.332,-0.029,0.588
41806244.0,0.0093,0.002,-1.0576,-0.149,-0.029,0.71
41819244.0,0.0107,0.001,-1.0605,-0.027,0.032,0.893
41832244.0,0.0122,-0.001,-1.0615,-0.088,-0.09,0.832
41845244.0,0.0142,0.0029,-1.0562,-0.149,-0.029,0.832
41858244.0,0.0093,0.0015,-1.0581,0.034,-0.029,0.71
41871244.0,0.0146,-0.001,-1.0596,-0.21,0.093,0.71
41884244.0,0.0127,0.0034,-1.0649,-0.088,0.032,0.71
41897244.0,0.0142,-0.0034,-1.0576,-0.21,0.032,0.71
41910244.0,0.0127,0.0063,-1.0518,-0.21,0.215,0.405
41923244.0,0.0151,0.0034,-1.0659,0.034,0.093,0.832
41936244.0,0.0122,0.002,-1.0552,-0.271,-0.09,0.466
41949244.0,0.0107,0.0029,-1.0635,-0.149,0.032,0.71
41962244.0,0.0107,0.0049,-1.0615,0.095,-0.151,0.832
41975244.0,0.0166,-0.002,-1.064,-0.027,0.032,0.588
41988244.0,0.0132,0.002,-1.0601,-0.21,0.154,0.71
42001244.0,0.0132,0.0054,-1.063,0.034,-0.151,0.71
42014244.0,0.0132,0.0024,-1.0552,-0.21,-0.212,0.588
42027244.0,0.0103,0.001,-1.062,-0.027,0.154,0.771
42040244.0,0.0122,0.0024,-1.0635,0.034,0.032,0.588
42053244.0,0.0132,-0.0015,-1.0547,0.034,-0.212,0.71
42066244.0,0.0132,0.0,-1.0596,-0.088,-0.151,0.344
42079244.0,0.0181,0.0005,-1.0659,0.034,-0.151,0.893
42092244.0,0.0112,0.0039,-1.0601,-0.027,-0.212,0.344
42105244.0,0.0073,0.0024,-1.0566,-0.027,0.093,0.466
42118244.0,0.0098,0.001,-1.061,-0.027,-0.334,0.893
42131244.0,0.0059,0.0034,-1.0566,-0.027,-0.212,0.771
42144244.0,0.0088,0.0024,-1.061,-0.027,0.032,0.527
42157244.0,0.0098,0.0024,-1.0615,-0.027,-0.09,0.71
42170244.0,0.0122,-0.0015,-1.0576,-0.027,-0.09,0.588
42183244.0,0.0098,0.001,-1.063,-0.027,0.032,0.588
42196244.0,0.0098,0.0,-1.0547,0.034,0.032,0.893
42209244.0,0.0146,0.001,-1.0601,0.095,-0.151,0.771
42222244.0,0.0098,0.0034,-1.0571,-0.027,0.093,0.649
42235244.0,0.0103,0.0015,-1.0596,-0.088,-0.09,0.649
42248244.0,0.0132,0.0015,-1.064,-0.149,0.215,0.588
42261244.0,0.0073,0.0029,-1.0684,-0.21,-0.09,0.588
42274244.0,0.0103,0.0015,-1.0596,-0.088,-0.029,0.649
42287244.0,0.0117,0.001,-1.0581,-0.027,-0.151,0.466
42300244.0,0.0088,0.0024,-1.0576,-0.088,-0.029,0.649
42313244.0,0.0103,-0.0015,-1.0688,0.218,0.093,0.527
42326244.0,0.0127,0.0024,-1.0649,0.034,0.032,0.832
42339244.0,0.0142,0.0024,-1.0625,-0.088,-0.151,0.588
42352244.0,0.0151,0.0024,-1.0654,0.095,0.154,0.771
42365244.0,0.0127,0.001,-1.061,-0.088,-0.029,0.649
42378244.0,0.0132,0.002,-1.0635,-0.088,-0.151,0.771
42391244.0,0.0112,0.0024,-1.0625,-0.088,-0.09,0.527
42404244.0,0.0122,0.0015,-1.0654,-0.027,0.032,0.588
42417244.0,0.0103,0.0024,-1.062,-0.027,-0.09,0.771
42430244.0,0.0146,0.0039,-1.0605,0.095,-0.029,0.832
42443244.0,0.0127,0.0039,-1.0605,-0.088,-0.273,0.771
42456244.0,0.0107,0.0024,-1.0581,-0.21,-0.09,0.588
42469244.0,0.0137,0.0015,-1.0581,0.034,-0.029,0.649
42482244.0,0.0127,0.001,-1.0581,0.095,-0.151,0.71
42495244.0,0.0132,0.001,-1.0649,-0.088,-0.029,0.71
42508244.0,0.0122,0.002,-1.0645,-0.027,0.215,0.771
42521244.0,0.0112,0.0015,-1.0601,-0.149,-0.151,0.771
42534244.0,0.0117,-0.002,-1.0625,0.095,0.337,0.771
42547244.0,0.0146,0.0015,-1.0581,0.095,0.032,0.832
42560244.0,0.0132,0.0024,-1.0601,0.095,0.093,0.466
42573244.0,0.0107,0.0,-1.0645,-0.027,0.032,0.71
42586244.0,0.0112,0.0005,-1.064,-0.027,0.093,0.588
42599244.0,0.0112,0.002,-1.061,-0.027,0.154,0.771
42612244.0,0.0142,-0.0005,-1.062,-0.149,0.032,0.771
42625244.0,0.0103,0.0068,-1.064,-0.088,0.032,0.588
42638244.0,0.0151,0.0015,-1.0615,-0.271,0.032,0.71
42651244.0,0.0107,0.0005,-1.0645,-0.21,-0.151,0.588
42664244.0,0.0137,0.002,-1.064,0.034,0.154,0.466
42677244.0,0.0142,0.0049,-1.0625,0.095,0.093,0.71
42690244.0,0.0093,0.0034,-1.0586,-0.027,-0.09,0.466
42703244.0,0.0093,0.0034,-1.0552,0.095,0.215,0.771
42716244.0,0.0142,0.001,-1.062,-0.027,-0.334,0.771
42729244.0,0.0117,0.0,-1.0684,0.156,-0.029,0.649
42742244.0,0.0146,0.0005,-1.0654,-0.271,0.154,0.649
42755244.0,0.0122,0.002,-1.0596,-0.088,-0.09,0.588
42768244.0,0.0127,0.0034,-1.064,-0.21,0.154,0.588
42781244.0,0.0103,0.0029,-1.0625,0.218,-0.151,0.649
42794244.0,0.0078,0.0005,-1.063,-0.088,-0.029,0.588
42807244.0,0.0112,0.0005,-1.0571,-0.149,0.093,0.771
42820244.0,0.0088,0.0024,-1.061,-0.088,-0.09,0.832
42833244.0,0.0098,0.002,-1.0581,-0.027,0.154,0.588
42846244.0,0.0107,0.0,-1.0596,0.034,-0.151,0.771
42859244.0,0.0117,0.001,-1.0596,-0.088,-0.151,0.588
42872244.0,0.0117,0.0024,-1.0649,-0.271,-0.212,0.649
42885244.0,0.0127,0.0034,-1.0654,-0.21,-0.09,0.771
42898244.0,0.0127,0.0005,-1.0581,-0.149,-0.029,0.588
42911244.0,0.0122,0.0015,-1.0649,-0.149,0.093,0.832
42924244.0,0.0127,0.0024,-1.0596,-0.088,-0.09,0.466
42937244.0,0.0107,0.0015,-1.0645,-0.027,0.032,0.649
42950244.0,0.0098,0.0,-1.0635,-0.027,-0.212,0.649
42963244.0,0.0098,-0.001,-1.0664,-0.027,-0.029,0.71
42976244.0,0.0088,0.0044,-1.0625,-0.027,0.093,0.71
42989244.0,0.0107,0.0049,-1.061,-0.027,-0.09,0.71
43002244.0,0.0112,-0.0024,-1.063,-0.088,0.154,0.71
43015244.0,0.0088,0.0034,-1.063,-0.088,0.154,0.649
43028244.0,0.0132,0.0044,-1.0635,-0.027,0.032,0.832
43041244.0,0.0161,0.0005,-1.0605,0.156,-0.151,0.588
43054244.0,0.0117,0.002,-1.0669,0.034,0.093,0.71
43067244.0,0.0132,0.0015,-1.0586,-0.027,-0.09,0.832
43080244.0,0.0103,0.0,-1.0669,-0.149,-0.029,0.71
43093244.0,0.0146,0.0039,-1.0596,-0.027,0.032,0.832
43106244.0,0.0137,0.002,-1.0625,0.218,0.032,0.771
43119244.0,0.0127,0.0044,-1.0635,-0.149,-0.09,0.527
43132244.0,0.0132,0.0029,-1.0601,-0.027,0.093,0.71
43145244.0,0.0156,0.001,-1.063,-0.149,-0.029,0.527
43158244.0,0.0112,0.0005,-1.0654,-0.149,0.093,0.405
43171244.0,0.0127,-0.0054,-1.0674,0.034,0.032,0.71
43184244.0,0.0142,0.0034,-1.0649,-0.088,-0.029,0.344
43197244.0,0.0127,0.002,-1.0576,-0.149,-0.09,0.588
43210244.0,0.0122,-0.0024,-1.0605,-0.088,-0.151,0.771
43223244.0,0.0132,-0.0015,-1.061,-0.027,-0.09,0.527
43236244.0,0.0103,0.0034,-1.064,-0.088,0.215,0.893
43249244.0,0.0098,0.0034,-1.064,-0.027,-0.029,0.771
43262244.0,0.0093,0.0049,-1.0654,-0.088,-0.029,0.405
43275244.0,0.0166,0.002,-1.0596,-0.088,-0.09,0.771
43288244.0,0.0073,0.0054,-1.0562,-0.027,0.032,0.588
43301244.0,0.0122,-0.001,-1.0605,0.034,0.093,0.893
43314244.0,0.0068,0.0029,-1.0649,-0.027,-0.212,0.71
43327244.0,0.0098,0.0039,-1.0664,-0.149,-0.029,0.71
43340244.0,0.0088,0.0059,-1.062,-0.21,0.032,0.71
43353244.0,0.0127,0.002,-1.064,0.095,-0.151,0.527
43366244.0,0.0122,0.0015,-1.0601,-0.21,0.032,0.832
43379244.0,0.0088,0.002,-1.0659,-0.027,-0.151,0.649
43392244.0,0.0112,0.0024,-1.0605,0.218,0.276,0.649
43405244.0,0.0083,0.001,-1.0664,-0.027,0.093,0.832
43418244.0,0.0137,0.002,-1.0664,0.034,-0.273,0.649
43431244.0,0.0142,0.0034,-1.0581,-0.21,0.154,0.71
43444244.0,0.0093,0.0044,-1.0688,0.095,0.032,0.71
43457244.0,0.0132,0.0015,-1.063,-0.027,0.032,0.832
43470244.0,0.0098,0.0005,-1.0581,-0.21,-0.212,0.71
43483244.0,0.0093,0.0015,-1.0664,-0.149,0.154,0.649
43496244.0,0.0098,0.0024,-1.0664,-0.271,-0.212,0.405
43509244.0,0.0122,0.0054,-1.0601,0.218,0.032,0.71
43522244.0,0.0132,0.0015,-1.0605,0.095,0.093,0.771
43535244.0,0.0098,0.0005,-1.0615,-0.027,-0.09,0.527
43548244.0,0.0103,0.0039,-1.0635,0.034,0.032,0.588
43561244.0,0.0127,0.001,-1.0664,0.034,-0.029,0.71
43574244.0,0.0142,0.002,-1.0664,-0.21,-0.09,0.588
43587244.0,0.0137,0.001,-1.0649,-0.332,-0.029,0.71
43600244.0,0.0137,0.0029,-1.0625,-0.088,-0.151,0.832
43613244.0,0.0137,-0.0015,-1.0571,-0.088,0.032,0.832
43626244.0,0.0117,0.002,-1.0625,0.034,-0.09,0.405
43639244.0,0.0117,0.0024,-1.0625,0.156,-0.212,0.649
43652244.0,0.0156,0.002,-1.0601,-0.027,-0.151,0.649
43665244.0,0.0142,0.002,-1.0688,0.095,-0.212,0.405
43678244.0,0.0137,0.0054,-1.0684,-0.027,0.093,0.649
43691244.0,0.0127,0.001,-1.0664,0.218,-0.029,0.527
43704244.0,0.0117,0.0039,-1.061,-0.21,-0.151,0.588
43717244.0,0.0103,0.0044,-1.0605,0.034,0.032,0.71
43730244.0,0.0117,0.0054,-1.0596,-0.149,-0.151,0.71
43743244.0,0.0137,0.001,-1.0576,-0.149,-0.151,0.771
43756244.0,0.0122,0.0,-1.0684,0.034,0.032,0.588
43769244.0,0.0146,0.0015,-1.0649,0.095,0.093,0.588
43782244.0,0.0117,0.0015,-1.064,-0.027,0.154,0.771
43795244.0,0.0132,0.0034,-1.062,0.034,0.093,0.649
43808244.0,0.0122,0.0034,-1.062,0.034,-0.029,0.588
43821244.0,0.0098,0.0,-1.0566,-0.149,-0.151,0.649
43834244.0,0.0107,0.0,-1.0625,-0.149,0.093,0.649
43847244.0,0.0127,0.0029,-1.0688,0.095,0.093,0.588
43860244.0,0.0127,0.0029,-1.0654,-0.027,-0.395,0.771
43873244.0,0.0142,0.0054,-1.0566,0.156,-0.212,0.527
43886244.0,0.0112,-0.001,-1.061,-0.027,-0.151,0.771
43899244.0,0.0112,0.0005,-1.0635,0.156,0.032,0.771
43912244.0,0.0103,0.0054,-1.062,-0.088,0.093,0.71
43925244.0,0.0132,0.0039,-1.0625,0.095,-0.151,0.832
43938244.0,0.0161,-0.002,-1.0693,-0.088,-0.09,0.588
43951244.0,0.0112,0.002,-1.062,-0.088,0.215,0.466
43964244.0,0.0103,0.001,-1.0576,-0.027,0.032,0.771
43977244.0,0.0103,0.001,-1.0605,-0.027,0.032,0.771
43990244.0,0.0107,0.0039,-1.064,-0.088,-0.029,0.588
44003244.0,0.0103,0.002,-1.0596,0.034,0.032,0.649
44016244.0,0.0103,-0.0034,-1.0581,0.156,-0.029,0.344
