t,ax,ay,az,gx,gy,gz
793414245,0.7368,-0.1978,-0.7275,-66.877,-108.393,-6.165
793427245,0.8022,-0.1929,-0.6387,-69.868,-124.445,0.305
793440245,0.8687,-0.2192,-0.5815,-67.304,-151.423,3.540
793453245,0.9512,-0.2939,-0.5259,-71.271,-172.663,3.357
793466245,0.8872,-0.2769,-0.5986,-75.117,-178.644,-0.000
793479245,0.7822,-0.2588,-0.7798,-74.811,-164.057,-5.738
793492245,0.7524,-0.2852,-0.7764,-69.257,-133.417,-6.775
793505245,0.7905,-0.2061,-0.6758,-69.562,-111.689,-7.019
793518245,0.8125,-0.2119,-0.5474,-65.046,-102.411,-3.418
793531245,0.8848,-0.2676,-0.3550,-63.703,-96.186,-2.747
793544245,0.8789,-0.2139,-0.3208,-62.604,-106.196,2.197
793557245,0.9268,-0.2568,-0.3833,-53.266,-112.787,-1.831
793570245,0.9048,-0.3540,-0.3408,-41.547,-104.914,-2.747
793583245,0.8857,-0.3174,-0.3208,-37.092,-94.477,-8.789
793596245,0.8442,-0.3193,-0.3726,-40.204,-88.740,-9.461
793609245,0.8130,-0.3052,-0.3682,-43.012,-73.420,-10.926
793622245,0.8555,-0.2749,-0.2559,-39.289,-75.068,-12.329
793635245,0.8359,-0.2476,-0.2266,-33.246,-75.739,-7.202
793648245,0.8408,-0.3198,-0.2085,-30.256,-64.753,-4.883
793661245,0.8813,-0.3223,-0.1650,-23.725,-58.954,-3.174
793674245,0.9272,-0.3398,-0.1108,-23.176,-52.668,-3.174
793687245,0.8770,-0.3267,-0.1763,-23.786,-63.471,-1.709
793700245,0.8906,-0.2920,-0.1846,-32.819,-68.415,2.685
793713245,0.8975,-0.3345,-0.2031,-34.467,-65.851,4.394
793726245,0.8286,-0.3301,-0.1514,-29.523,-67.988,-0.550
793739245,0.8745,-0.3149,-0.1284,-26.716,-73.786,-0.855
793752245,0.8740,-0.3320,-0.1206,-28.181,-72.687,-3.662
793765245,0.8931,-0.3140,-0.0610,-25.617,-78.364,-2.564
793778245,0.9434,-0.3203,-0.0425,-25.983,-89.411,-0.733
793791245,0.9077,-0.3608,0.1094,-32.758,-44.306,3.174
793804245,0.9614,-0.3115,-0.0205,-12.800,-53.828,3.479
793817245,0.9087,-0.3276,-0.0615,-10.114,-48.456,3.052
793830245,0.9287,-0.3149,-0.0493,-12.250,-40.644,2.136
793843245,0.9087,-0.3091,-0.0425,-15.180,-35.700,5.798
793856245,0.9355,-0.2534,-0.3081,16.558,-33.259,6.103
793869245,0.8467,-0.3042,0.1602,-16.706,-28.681,1.159
793882245,0.7935,-0.3657,-0.1772,8.318,0.250,6.042
793895245,0.8530,-0.2993,-0.0420,-9.748,22.222,4.760
793908245,0.8306,-0.3721,-0.0503,-3.828,24.114,8.667
793921245,0.9233,-0.3340,0.0718,-6.635,21.246,10.010
793934245,0.9033,-0.3120,0.0371,-3.156,17.278,8.178
793947245,0.9146,-0.3589,-0.0181,-1.203,26.739,7.019
793960245,0.8950,-0.3403,-0.0615,-0.593,41.143,3.235
793973245,0.9185,-0.2983,-0.0015,-0.349,49.078,0.488
793986245,0.9219,-0.2451,0.0317,4.656,49.444,5.310
793999245,0.9092,-0.2568,-0.0186,16.131,51.092,10.925
794012245,0.9097,-0.2925,-0.0903,19.793,64.886,13.977
794025245,0.9341,-0.3423,-0.1191,21.258,77.581,10.742
794038245,0.9438,-0.3403,-0.1221,20.464,85.027,9.460
794051245,1.0352,-0.3574,-0.0142,17.169,77.581,4.699
794064245,1.0352,-0.3306,-0.0439,19.976,63.055,3.906
794077245,0.9893,-0.2803,-0.1226,19.793,56.890,5.737
794090245,0.9106,-0.2695,-0.2314,14.422,61.346,4.883
794103245,0.8403,-0.2280,-0.3271,19.732,83.196,15.442
794116245,0.8833,-0.2920,-0.3804,25.714,121.099,18.493
794129245,1.0571,-0.2974,-0.3037,48.480,145.269,2.868
794142245,0.9561,-0.2520,-0.2227,43.597,143.499,1.404
794155245,0.9937,-0.1924,-0.2041,32.977,133.001,5.005
794168245,0.8872,-0.1929,-0.2793,31.207,130.743,9.460
794181245,0.8540,-0.2158,-0.3672,40.606,145.147,15.625
794194245,0.8237,-0.1646,-0.4492,34.991,165.777,20.874
794207245,0.8252,-0.2998,-0.5020,29.803,179.388,12.085
794220245,0.8359,-0.2856,-0.5171,29.315,186.102,9.582
794233245,0.8267,-0.2676,-0.5400,43.597,189.398,7.202
794246245,0.7935,-0.2583,-0.5132,54.949,197.393,5.737
794259245,0.7686,-0.1841,-0.5327,63.311,201.238,12.085
794272245,0.8003,-0.2393,-0.5527,75.274,201.238,12.878
794285245,0.8027,-0.2461,-0.6040,76.006,200.750,11.963
794298245,0.7812,-0.2271,-0.6699,76.983,192.388,10.498
794311245,0.7041,-0.1846,-0.7246,78.082,180.364,12.817
794324245,0.6128,-0.1875,-0.7988,77.288,176.336,13.122
794337245,0.5928,-0.1587,-0.8496,75.396,177.740,12.817
794350245,0.5854,-0.1118,-0.8218,73.504,176.519,13.794
794363245,0.5737,-0.0703,-0.8223,70.025,174.566,19.043
794376245,0.5220,-0.0791,-0.9023,67.095,190.496,22.278
794389245,0.4995,-0.1123,-0.9434,62.396,219.061,22.644
794402245,0.5142,-0.1514,-0.9736,57.269,261.297,20.630
794415245,0.2896,-0.0840,-1.1191,67.706,217.474,18.371
794428245,0.3784,0.0293,-1.0635,45.794,153.692,17.212
794441245,0.3872,-0.2031,-1.0137,35.601,158.026,23.193
794454245,0.4463,0.0264,-0.9951,40.728,137.640,12.451
794467245,0.3994,-0.0801,-0.9033,48.480,121.160,11.230
794480245,0.4214,0.1650,-0.8052,50.860,86.675,21.423
794493245,0.3955,0.1899,-0.7710,47.564,50.298,38.635
794506245,0.3354,-0.0898,-0.6973,48.846,41.265,36.621
794519245,0.2368,-0.1509,-1.1108,72.711,50.543,17.578
794532245,0.0967,-0.0742,-1.2451,72.344,63.055,7.995
794545245,0.0562,0.0044,-1.2427,51.043,64.276,5.493
794558245,0.0703,0.0078,-1.1812,24.676,65.984,3.906
794571245,0.1313,0.0928,-1.0986,10.272,68.487,2.746
794584245,0.1226,0.0610,-1.0894,8.685,65.557,0.610
794597245,0.1543,0.0723,-1.0537,9.295,54.205,-2.930
794610245,0.1479,0.0908,-1.0264,5.389,39.800,-3.540
794623245,0.1240,0.0684,-1.0723,-0.104,25.640,-3.418
794636245,0.1318,0.0732,-1.1133,-5.048,23.870,-4.822
794649245,0.0986,0.1440,-1.1074,-12.800,21.063,-2.808
794662245,0.0635,0.1064,-1.0894,-19.391,21.795,2.136
794675245,0.1143,0.1343,-1.1064,-10.969,20.941,5.859
794688245,0.0806,0.1777,-1.0381,-1.508,15.142,13.977
794701245,0.0835,0.1665,-1.0313,3.680,6.964,24.109
794714245,0.1313,0.1055,-1.0640,4.839,0.860,25.146
794727245,0.1514,0.0791,-1.0479,4.901,-6.464,26.062
794740245,0.1240,0.0557,-1.0552,-0.104,-20.136,29.175
794753245,0.1025,0.1162,-1.0225,-9.138,-36.921,37.353
794766245,0.0518,0.1187,-1.0576,-15.668,-47.236,46.875
794779245,0.0728,0.1353,-1.0513,-17.194,-46.198,52.002
794792245,0.0210,0.1592,-1.0283,-15.302,-42.902,63.110
794805245,0.0703,0.1475,-1.0923,-12.189,-43.818,77.514
794818245,0.1846,0.1440,-1.1069,-13.227,-51.447,85.449
794831245,0.2168,0.1221,-1.0195,-19.697,-49.372,88.989
794844245,0.0835,0.0723,-1.0293,-19.025,-46.015,90.393
794857245,0.0737,0.2998,-0.8706,-34.894,-62.189,113.830
794870245,0.1328,0.2622,-0.9004,-50.519,-85.688,144.653
794883245,0.1460,0.2705,-0.9043,-57.538,-106.684,178.955
794896245,0.2358,0.1196,-1.0820,-51.191,-106.440,201.355
794909245,0.3979,-0.0850,-1.1890,-35.871,-96.308,192.810
794922245,0.5063,-0.1655,-1.1304,-27.570,-73.054,150.451
794935245,0.4814,-0.0391,-1.0396,-20.368,-39.118,103.149
794948245,0.1260,0.0811,-0.6909,1.177,-14.460,96.008
794961245,0.1299,0.1841,-0.9233,-6.696,-14.094,86.548
794974245,0.2402,0.0044,-0.9712,-57.477,-5.244,84.839
794987245,0.1592,0.1289,-0.8721,-69.929,-20.563,113.403
795000245,0.2690,0.0332,-1.2168,-73.163,-34.113,132.019
795013245,0.3682,-0.1523,-1.3052,-48.688,-20.746,134.948
795026245,0.3823,-0.0625,-1.1216,-21.894,-20.746,121.460
795039245,0.4673,-0.0942,-1.2124,17.230,-7.319,99.975
795052245,0.1675,-0.0366,-0.5630,2.764,5.804,67.566
795065245,0.2666,0.0928,-0.8081,1.971,-5.793,73.364
795078245,0.2529,0.1562,-0.9585,-15.424,-7.258,68.908
795091245,0.2295,0.1826,-0.9878,-10.236,8.367,67.932
795104245,0.1514,0.0981,-0.9194,-9.870,18.316,67.505
795117245,0.2666,0.1699,-1.0190,-20.551,31.500,71.228
795130245,0.2832,0.1055,-1.0298,-21.100,37.115,72.876
795143245,0.2612,-0.0200,-1.0361,-20.063,33.697,67.444
795156245,0.3799,-0.0366,-1.0562,-14.203,34.918,56.518
795169245,0.4185,0.0288,-1.0947,-0.043,37.603,44.677
795182245,0.3369,0.0635,-1.0278,8.502,30.279,47.180
795195245,0.2446,0.1309,-1.0254,1.666,12.518,57.068
795208245,0.1558,0.1401,-0.9531,-7.917,-6.464,67.138
795221245,0.1147,0.0137,-0.9683,-19.086,-18.061,65.613
795234245,0.1782,0.0913,-1.0420,-21.955,-18.366,61.401
795247245,0.1665,0.0513,-1.0562,-15.485,1.043,52.856
795260245,0.2207,0.0942,-1.1025,-6.513,24.908,41.748
795273245,0.2388,0.1753,-1.0825,3.192,41.693,39.062
795286245,0.2544,0.1304,-1.0537,7.525,46.148,39.551
795299245,0.3003,0.1304,-0.9990,4.839,38.214,41.748
795312245,0.3174,-0.0059,-1.0469,3.619,32.598,34.973
795325245,0.2529,0.0303,-0.9946,-3.400,20.208,21.728
795338245,0.1816,0.0020,-0.9604,-12.800,1.959,9.277
795351245,0.1890,0.1206,-1.0229,-16.340,-4.999,1.770
795364245,0.1494,0.1260,-0.9692,-16.584,-2.680,-6.897
795377245,0.2095,0.0933,-1.0181,-3.766,9.893,-17.273
795390245,0.1973,0.0322,-1.0142,10.882,18.499,-30.579
795403245,0.2231,0.0010,-0.9868,14.483,19.720,-47.119
795416245,0.2612,0.0762,-1.0391,12.042,15.203,-58.655
795429245,0.2603,0.1846,-1.1377,-4.865,5.193,-57.984
795442245,0.2095,0.1211,-1.0225,0.689,-2.497,-50.293
795455245,0.2241,0.0449,-1.0947,-3.034,-9.882,-58.655
795468245,0.2026,-0.0396,-1.0684,-2.973,-10.126,-73.792
795481245,0.2183,0.0015,-1.1245,-3.950,-5.427,-88.440
795494245,0.2095,0.1851,-1.1870,-3.156,11.053,-90.576
795507245,0.1284,0.1104,-1.0718,-0.959,15.386,-90.821
795520245,0.1558,0.0356,-1.0684,6.182,26.495,-93.994
795533245,0.0894,-0.0190,-1.1191,19.732,25.091,-100.891
795546245,0.1201,-0.1079,-1.0728,11.981,38.030,-120.423
795559245,0.1582,-0.1641,-0.9731,-8.588,50.176,-158.753
795572245,0.1079,0.0913,-1.2349,23.882,75.567,-154.969
795585245,-0.0098,-0.0708,-0.6250,30.657,36.382,-158.936
795598245,0.4517,0.4468,-0.8701,26.019,5.132,-112.000
795611245,0.1255,0.4648,-0.9551,61.297,-25.812,-73.914
795624245,0.2017,0.0542,-0.8667,48.663,-27.338,-81.299
795637245,0.2012,-0.1035,-1.0522,56.536,-8.173,-116.944
795650245,0.1333,-0.1304,-0.9219,49.944,-2.497,-132.752
795663245,0.1299,-0.1567,-1.0518,34.991,-29.536,-153.504
795676245,0.4331,0.3105,-1.4712,29.620,-16.291,-140.259
795689245,0.1899,0.4189,-1.1489,24.432,8.917,-108.765
795702245,0.0425,0.2573,-0.9287,13.995,2.020,-82.459
795715245,0.1235,0.1929,-0.9038,1.483,-12.629,-75.440
795728245,0.2539,-0.0483,-0.9409,-9.748,-15.925,-94.544
795741245,0.2368,-0.1821,-1.0269,-9.321,-13.605,-130.371
795754245,0.3472,-0.1060,-0.9795,-12.250,-4.999,-162.720
795767245,0.6436,0.4082,-1.0674,-0.287,4.095,-169.007
795780245,0.2109,-0.0845,-1.0073,10.821,-4.816,-170.655
795793245,0.3174,0.2202,-1.2798,21.929,-8.661,-163.025
795806245,0.3584,0.2437,-1.0791,32.366,10.015,-153.443
795819245,0.3418,0.4199,-1.0098,33.526,27.838,-132.263
795832245,0.3145,0.4136,-0.8628,29.254,36.199,-110.779
795845245,0.2427,-0.0796,-0.9526,27.361,64.947,-124.146
795858245,0.2319,-0.1021,-0.9829,31.390,66.046,-137.757
795871245,0.1509,0.1230,-1.0620,44.512,30.462,-124.146
795884245,0.1523,0.1382,-1.2417,38.836,6.964,-109.009
795897245,0.1650,0.0391,-1.1406,17.352,16.302,-114.014
795910245,0.1343,0.1587,-1.0674,-1.325,39.312,-122.498
795923245,0.1011,0.1118,-1.0874,2.703,63.848,-125.000
795936245,0.1084,-0.0122,-1.2041,11.492,80.816,-137.512
795949245,0.1577,0.0898,-1.1416,10.089,85.882,-143.372
795962245,0.1001,0.3042,-1.0386,20.159,68.731,-120.484
795975245,0.0254,0.1099,-1.0688,25.652,56.707,-104.737
795988245,0.0430,0.0415,-1.0991,23.760,62.933,-111.389
796001245,0.0249,-0.0430,-1.0640,10.211,67.327,-127.564
796014245,0.0425,0.0195,-0.8115,12.713,57.684,-136.536
796027245,0.0425,0.1338,-1.0176,28.033,64.398,-131.104
796040245,0.0942,0.0176,-1.1123,24.920,69.647,-128.418
796053245,0.0254,0.1069,-1.0166,3.619,55.853,-131.958
796066245,0.0234,-0.0591,-1.1494,17.291,71.172,-127.564
796079245,0.0308,0.1357,-1.0664,14.056,58.538,-126.221
796092245,0.1699,0.2520,-0.9590,12.042,69.280,-119.080
796105245,0.1333,0.2427,-0.9204,22.601,71.722,-111.573
796118245,0.1040,-0.0361,-1.0815,64.654,89.544,-113.770
796131245,-0.0703,0.0620,-0.7578,79.119,68.853,-119.507
796144245,-0.0894,0.2417,-0.8110,60.748,45.355,-106.446
796157245,-0.1035,0.2378,-0.9214,49.029,35.406,-98.450
796170245,-0.0664,0.0752,-1.0322,52.935,28.143,-95.398
796183245,-0.0469,0.2183,-1.0005,53.851,28.265,-92.407
796196245,-0.0659,0.1909,-1.0117,48.358,26.434,-86.548
796209245,-0.1099,0.2349,-0.9429,35.235,12.579,-76.294
796222245,-0.1035,0.2671,-1.0073,32.122,-3.657,-64.148
796235245,-0.1304,0.0913,-1.0181,26.324,-5.060,-74.280
796248245,-0.1240,0.1919,-1.0830,33.709,-3.779,-66.529
796261245,-0.0835,0.2798,-1.0913,34.564,1.714,-62.073
796274245,-0.0942,0.3643,-1.1641,18.939,16.485,-62.744
796287245,-0.1289,0.3560,-1.0854,19.732,10.870,-56.946
796300245,-0.1572,0.1587,-1.0400,21.563,13.738,-55.725
796313245,-0.0786,0.3037,-1.0156,17.230,9.954,-38.697
796326245,-0.0576,0.3193,-1.0190,15.399,7.269,-32.715
796339245,-0.1353,0.1992,-1.0352,20.831,6.292,-32.715
796352245,-0.1772,0.2632,-1.1084,30.169,7.635,-28.687
796365245,-0.1333,0.3774,-1.1011,19.305,6.597,-16.602
796378245,-0.1763,0.3950,-1.0278,11.004,-4.328,-2.930
796391245,-0.0977,0.4722,-1.0376,8.013,-24.042,14.221
796404245,-0.1440,0.3892,-0.9404,-1.020,-32.343,41.198
796417245,-0.1675,0.3169,-1.0337,18.389,-44.001,70.007
796430245,-0.1177,0.2852,-1.1396,11.981,-41.193,78.796
796443245,-0.0757,0.2871,-1.1104,-16.889,-25.080,75.989
796456245,-0.0776,0.3481,-1.0342,-23.847,-22.822,86.731
796469245,-0.0737,0.3354,-1.0317,-2.057,-38.874,96.924
796482245,-0.1753,0.3809,-0.8735,5.755,-61.274,111.328
796495245,-0.1724,0.4624,-0.9932,3.436,-87.702,137.573
796508245,-0.1206,0.4175,-1.0298,-1.935,-103.449,170.105
796521245,-0.0859,0.3633,-1.1890,-4.438,-113.337,187.134
796534245,-0.0449,0.0464,-1.1152,-19.208,-102.900,176.635
796547245,0.0288,0.1138,-1.0225,-43.561,-57.001,134.582
796560245,-0.0068,0.0791,-1.0786,-27.143,-12.446,101.990
796573245,-0.0864,0.2720,-1.0576,-0.165,33.819,102.173
796586245,-0.2871,0.4878,-1.1426,38.531,75.323,116.699
796599245,-0.2441,0.4741,-1.0347,41.888,83.990,124.084
796612245,0.0811,0.3804,-0.8657,41.094,80.450,119.323
796625245,0.2026,0.1382,-0.8018,45.367,47.064,105.591
796638245,0.2373,0.0820,-0.8984,59.344,22.222,91.919
796651245,0.0078,0.1357,-0.9346,49.578,-42.719,91.797
796664245,-0.0410,0.1470,-1.2314,12.591,-53.278,88.073
796677245,-0.2437,0.3623,-1.2300,-32.880,-33.625,92.102
796690245,-0.2217,0.0889,-1.2422,-40.815,-7.197,99.975
796703245,0.0742,0.3613,-1.0278,-35.566,14.349,105.835
796716245,0.0034,0.3389,-0.9404,-25.861,-3.657,104.248
796729245,-0.0420,0.2764,-0.8296,-19.697,-36.310,100.830
796742245,-0.1367,0.4824,-0.7080,-30.256,-80.561,97.290
796755245,-0.1235,0.3125,-0.9570,-34.040,-133.906,114.441
796768245,-0.0933,0.1372,-1.3706,-34.894,-146.906,128.357
796781245,-0.0889,0.2646,-1.3774,-66.633,-146.967,156.555
796794245,0.0576,0.4199,-1.2607,-124.921,-115.351,179.626
796807245,-0.0742,0.3135,-1.1318,-135.847,-94.538,179.260
796820245,0.0820,0.2559,-0.8555,-103.498,-77.631,181.152
796833245,0.1401,0.2187,-0.7549,-66.938,-71.711,182.983
796846245,-0.0586,0.1626,-0.7197,-27.631,-75.800,186.523
796859245,0.0186,0.2075,-0.9429,-7.245,-75.373,180.725
796872245,0.1260,0.2173,-1.0962,-17.133,-71.528,185.241
796885245,0.1924,0.1885,-1.1343,-39.594,-83.552,197.815
796898245,0.1802,0.0435,-1.1025,-70.417,-101.801,183.960
796911245,0.3120,0.2012,-0.9839,-113.630,-134.150,180.359
796924245,0.1875,0.0034,-1.0693,-150.129,-153.864,169.800
796937245,0.0039,0.0688,-1.0039,-152.387,-145.441,155.639
796950245,0.0210,0.1162,-0.8789,-123.640,-118.830,161.743
796963245,0.2998,-0.0249,-1.0371,-57.416,-63.593,153.381
796976245,0.4116,-0.2715,-0.9771,22.234,13.616,111.206
796989245,0.4395,-0.1660,-1.1211,76.800,62.628,72.754
797002245,0.2549,0.1084,-1.0498,62.579,36.871,65.796
797015245,0.3047,0.0288,-1.0269,5.999,3.607,65.918
797028245,0.3730,-0.0088,-1.0488,-36.909,-3.840,55.237
797041245,0.2466,0.0107,-0.9922,-56.013,2.264,52.063
797054245,0.1484,0.0435,-1.0112,-65.656,-2.314,47.668
797067245,0.1592,0.0132,-1.0249,-52.228,-4.206,45.776
797080245,0.1895,0.0225,-0.9849,-25.434,-2.985,48.706
797093245,0.2275,-0.0601,-0.9697,-0.043,-6.281,42.907
797106245,0.3164,0.0039,-0.9419,14.910,-4.999,35.217
797119245,0.3291,-0.0835,-0.9541,7.891,-7.929,15.747
797132245,0.2231,-0.0723,-1.0210,6.548,-13.666,-1.892
797145245,0.1943,-0.0073,-1.0229,10.150,-16.413,-9.766
797158245,0.2573,-0.0127,-1.0576,4.107,-11.896,-18.433
797171245,0.2310,-0.0518,-1.0874,8.074,-3.535,-30.213
797184245,0.2280,-0.0752,-1.0757,18.511,5.682,-43.823
797197245,0.2798,-0.0889,-1.0288,29.925,13.677,-62.378
797210245,0.2720,-0.2349,-1.0186,39.874,22.772,-90.515
797223245,0.2642,-0.1304,-1.0005,43.170,30.523,-122.681
797236245,0.3237,-0.0908,-0.9785,34.930,37.420,-155.152
797249245,0.3179,0.0698,-1.0371,49.700,45.599,-163.330
797262245,0.1782,0.0850,-1.0483,64.898,44.439,-158.753
797275245,0.1582,0.0278,-1.0630,67.278,49.261,-160.706
797288245,0.1772,0.1533,-1.0552,63.189,50.421,-159.607
797301245,0.2231,0.0547,-1.0938,60.687,50.787,-164.612
797314245,0.2983,0.0049,-1.0864,55.316,55.792,-175.781
797327245,0.3481,0.2705,-0.8721,35.479,51.702,-170.044
797340245,0.1519,0.3457,-1.0278,39.996,26.800,-145.203
797353245,0.1748,0.2349,-1.0005,48.297,23.199,-133.667
797366245,0.1548,0.1523,-1.1084,56.475,43.463,-132.508
797379245,0.1274,0.1060,-0.9360,61.419,47.308,-136.292
797392245,0.1260,0.1543,-0.8950,54.278,26.312,-136.048
797405245,0.2163,0.1406,-1.0435,57.879,22.711,-136.597
797418245,0.1724,0.2744,-0.9390,67.950,13.311,-133.179
797431245,0.1885,0.3906,-0.8384,88.824,-11.225,-117.554
797444245,0.2354,0.1992,-0.9458,118.548,-20.014,-113.526
797457245,0.2241,0.0874,-1.1040,145.464,-9.150,-121.826
797470245,0.1079,0.1196,-1.2109,142.413,14.288,-135.071
797483245,0.1602,0.1396,-1.3687,121.783,27.410,-143.677
797496245,0.1743,0.2573,-1.2207,83.941,36.321,-149.353
797509245,0.2222,0.4307,-0.9731,47.442,31.805,-144.715
797522245,0.2710,0.2759,-0.9263,44.268,27.471,-143.189
797535245,0.2939,0.2393,-0.7944,63.128,21.856,-148.499
797548245,0.3237,0.2910,-0.8179,81.744,7.208,-165.772
797561245,0.3877,0.0913,-0.9189,96.575,19.293,-191.773
797574245,0.3843,0.2515,-0.8540,94.073,16.790,-198.548
797587245,0.2705,0.3965,-0.9385,72.833,-9.333,-202.759
797600245,0.3647,0.4141,-0.9307,49.578,-33.076,-194.824
797613245,0.4648,0.2661,-0.9556,36.089,-28.620,-204.651
797626245,0.6729,0.0073,-1.1035,62.823,15.630,-245.972
797639245,0.4058,0.1909,-0.9922,94.622,39.922,-261.292
797652245,-0.0356,0.6890,-0.6919,76.861,-32.343,-215.271
797665245,-0.1724,0.7642,-1.2964,53.240,-55.903,-150.940
797678245,-0.0122,0.5698,-1.3477,2.032,0.860,-133.179
797691245,0.0327,0.4492,-1.2153,-26.105,54.083,-120.117
797704245,-0.1582,0.4912,-1.0269,-23.359,58.050,-93.201
797717245,0.2930,0.6401,-1.0259,0.689,78.375,-86.060
797730245,0.1538,0.4375,-0.9521,11.004,86.370,-77.698
797743245,0.2329,0.4458,-0.6470,-3.644,50.421,-45.960
797756245,0.2295,0.4038,-0.7827,-6.574,5.865,-24.842
797769245,0.2231,0.2817,-0.9507,0.201,-7.502,-17.334
797782245,0.1650,0.3379,-1.0508,-5.353,-4.999,-10.498
797795245,0.0547,0.3628,-1.1299,-19.514,-4.633,9.460
797808245,0.0576,0.3608,-1.1885,-37.031,0.189,28.991
797821245,0.1221,0.3511,-1.1021,-48.627,18.926,24.963
797834245,0.2490,0.3301,-0.9717,-38.495,28.936,25.879
797847245,0.3047,0.3066,-0.8745,-27.997,22.405,23.865
797860245,0.2847,0.2393,-0.9487,-22.870,14.227,24.597
797873245,0.2319,0.2476,-0.9604,-24.396,8.550,27.160
797886245,0.2065,0.2783,-0.9932,-30.561,-2.741,39.673
797899245,0.2129,0.2515,-1.0962,-35.078,-7.624,58.044
797912245,0.2871,0.2744,-1.1299,-46.003,-2.253,77.942
797925245,0.0767,0.3628,-0.9932,-55.280,-14.399,82.885
797938245,-0.0303,0.4927,-0.9326,-53.815,-41.743,85.022
797951245,0.0332,0.4619,-0.9692,-52.839,-69.086,110.962
797964245,-0.1689,0.2827,-1.0649,-48.383,-90.693,138.122
797977245,0.3237,0.2090,-1.4556,-71.027,-47.236,165.222
797990245,0.4136,0.1333,-1.4209,-104.658,37.725,179.016
798003245,-0.0610,0.2217,-1.2720,-92.328,78.558,126.831
798016245,0.2729,0.3130,-1.1353,-75.910,108.343,126.098
798029245,0.2524,0.3779,-1.0171,-67.487,135.443,119.690
798042245,-0.0210,0.2847,-0.7090,-59.431,137.213,117.553
798055245,-0.0112,0.1084,-0.8760,-20.307,126.714,128.540
798068245,0.1704,0.1577,-0.8154,-3.583,85.943,139.038
798081245,0.1191,0.1206,-0.9824,-18.842,77.154,145.324
798094245,-0.0396,0.1411,-1.1040,-22.993,71.172,157.165
798107245,-0.2285,0.2578,-1.1108,-50.641,68.670,170.349
798120245,0.1045,0.2432,-1.1284,-74.506,100.408,138.366
798133245,0.0376,0.1733,-0.7656,-59.308,106.024,121.948
798146245,0.1978,0.1914,-0.5396,-33.674,60.491,116.516
798159245,0.1392,0.1777,-0.5283,-3.950,14.532,118.347
798172245,0.0757,0.0547,-0.7969,25.775,-1.642,116.821
798185245,-0.0771,0.1064,-1.0454,29.681,-17.145,131.592
798198245,-0.1689,0.2280,-1.4375,3.375,-8.661,175.964
798211245,-0.1533,0.3584,-1.3833,-54.548,-3.718,232.849
798224245,-0.4434,0.2148,-1.2993,-119.428,-42.353,236.267
798237245,-0.0107,0.2695,-1.1567,-142.438,-81.782,239.441
798250245,0.1558,0.0771,-1.0640,-194.623,-85.261,252.380
798263245,0.3384,0.1699,-0.8794,-187.665,-69.208,233.520
798276245,0.3081,0.1626,-0.7368,-146.406,-76.594,230.530
798289245,0.3340,0.4673,-0.9194,-73.530,-48.395,264.831
798302245,-0.2144,0.0283,-0.8345,36.822,-49.250,302.856
798315245,-0.3027,-0.4790,-0.4385,1.177,-15.314,281.799
798328245,0.2617,-0.4224,-1.2305,-10.847,25.945,195.801
798341245,0.5981,-0.2437,-1.2217,49.395,37.298,158.203
798354245,0.3198,-0.1943,-0.9531,38.653,-8.906,141.296
798367245,0.2056,0.0420,-0.9829,-16.462,-72.016,132.995
798380245,0.2983,-0.0093,-1.1641,-36.970,-92.219,130.615
798393245,0.1978,-0.1118,-1.1987,-10.297,-92.219,127.929
798406245,0.2573,-0.1782,-1.1343,-4.194,-89.655,114.685
798419245,0.3394,-0.2358,-1.2705,-34.467,-83.857,97.107
798432245,0.1499,-0.1455,-1.1880,-57.844,-52.790,71.716
798445245,0.1396,-0.1157,-1.1221,-44.355,-22.333,51.025
798458245,0.2397,-0.0298,-1.0649,1.360,29.913,41.076
798471245,0.2056,0.0117,-0.8950,33.099,51.031,42.358
798484245,0.2319,-0.1338,-0.9463,44.390,45.233,42.114
798497245,0.2617,-0.1558,-1.0439,33.953,27.960,35.339
798510245,0.1997,-0.1665,-1.0273,14.910,-2.192,30.273
798523245,0.2285,-0.1577,-1.0601,-3.950,-28.803,22.766
798536245,0.2876,-0.0625,-1.1123,-6.330,-36.860,19.775
798549245,0.2646,0.0640,-1.1104,-8.100,-34.907,25.024
798562245,0.3579,0.1436,-1.1279,-13.654,-28.925,34.424
798575245,0.1504,-0.1631,-1.0986,-9.077,-22.822,24.353
798588245,0.1069,-0.1992,-1.0225,-3.583,-8.723,12.878
798601245,0.2373,-0.2061,-1.0391,1.483,3.362,-9.949
798614245,0.3599,-0.0454,-1.0405,14.361,8.550,-22.339
798627245,0.3120,-0.1660,-1.0225,18.450,11.663,-41.809
798640245,0.2241,-0.0347,-0.9736,13.323,3.484,-51.331
798653245,0.2466,-0.0859,-0.9761,10.333,-3.718,-58.594
798666245,0.3013,-0.1187,-0.9370,11.187,-2.070,-76.844
798679245,0.3838,-0.2080,-0.9380,19.244,3.240,-107.422
798692245,0.2754,-0.1587,-0.9263,37.982,6.964,-130.127
798705245,0.1909,-0.1445,-0.9180,50.372,9.344,-155.030
798718245,0.2187,0.0356,-1.0205,58.367,18.804,-165.894
798731245,0.1387,0.0542,-1.0054,69.842,19.476,-161.377
798744245,0.2280,-0.0161,-1.0830,71.307,27.593,-170.532
798757245,0.2681,0.0581,-0.9785,74.114,35.955,-179.444
